,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
274,13,TRANSFER,543589.27,C5183002,0.0,0.0,C2030140119,953278.33,1496867.6,0,0
275,13,CASH_IN,40406.22,C1754602241,9941134.47,9981540.69,C1968047982,130048.41,89642.18,0,0
276,13,CASH_IN,49809.43,C1217169920,17947005.7,17996815.13,C1928882606,1954613.8,2738678.6,0,0
277,13,PAYMENT,5097.5,C1366953190,0.0,0.0,M221902396,0.0,0.0,0,0
278,14,CASH_OUT,59495.5,C1003071605,0.0,0.0,C1041059404,66022.0,125517.5,0,0
279,14,CASH_OUT,202877.52,C857990234,846.0,0.0,C1576475986,1838509.1,2041386.62,0,0
280,14,CASH_OUT,196701.93,C861886552,19982.0,0.0,C153066975,1164056.4,1360758.33,0,0
281,14,CASH_OUT,60917.28,C1925243626,12204.0,0.0,C767100116,8010.17,68927.46,0,0
282,14,CASH_IN,447057.55,C935222240,139905.0,586962.55,C1750349414,16472.12,0.0,0,0
283,14,PAYMENT,10397.12,C116311721,527021.0,516623.88,M861972228,0.0,0.0,0,0
284,14,CASH_OUT,76384.31,C1742715847,55.0,0.0,C575888262,1179.0,22175.57,0,0
285,14,CASH_IN,55530.95,C734067166,51669.0,107199.95,C191447124,850361.06,842613.61,0,0
286,14,CASH_IN,50980.57,C1042838239,183743.0,234723.57,C263593301,2467041.48,3807395.78,0,0
287,14,CASH_IN,54784.46,C130933406,31959.0,86743.46,C1365259363,1759703.19,2046733.55,0,0
288,14,CASH_OUT,364215.55,C1937015861,0.0,0.0,C397672119,492769.75,1182763.44,0,0
289,14,CASH_IN,368431.06,C1094794861,257060.0,625491.06,C701277685,0.0,145539.53,0,0
290,14,TRANSFER,214016.14,C1761174846,0.0,0.0,C2022053326,485035.6,215219.6,0,0
291,14,CASH_OUT,296706.8,C1408170286,305726.0,9019.2,C650991344,0.0,614419.36,0,0
292,14,CASH_OUT,56098.8,C313473342,394981.05,338882.24,C1827844795,186690.32,242789.12,0,0
293,14,PAYMENT,3234.96,C378184163,102191.74,98956.78,M532812977,0.0,0.0,0,0
294,14,CASH_OUT,35875.85,C901515706,0.0,0.0,C1491988135,3057172.22,3197697.76,0,0
295,14,CASH_IN,114717.33,C23043907,1023164.33,1137881.67,C1747144362,415689.56,229787.67,0,0
296,14,PAYMENT,2644.97,C1583007024,24886.76,22241.79,M1128771255,0.0,0.0,0,0
297,14,CASH_OUT,390020.73,C406704688,30759.0,0.0,C531838360,218315.54,1961070.35,0,0
298,14,CASH_OUT,76705.16,C1298653034,0.0,0.0,C1289462509,3106287.8,3362291.34,0,0
299,14,PAYMENT,6634.07,C241390994,9534.0,2899.93,M1244697654,0.0,0.0,0,0
300,14,CASH_OUT,244136.39,C1922117480,72627.79,0.0,C794873386,3264250.8,3768884.54,0,0
301,14,CASH_OUT,45623.27,C1568622487,12434.0,0.0,C328216948,2300840.47,4142113.9,0,0
302,14,CASH_IN,525328.13,C833489590,544502.16,1069830.28,C1168486477,602714.6,747294.35,0,0
303,14,CASH_IN,235127.49,C1475571163,13669037.56,13904165.05,C370224798,3275403.92,3789716.66,0,0
304,14,CASH_OUT,73596.47,C1432616820,5098.0,0.0,C276558833,777855.99,581331.57,0,0
305,14,PAYMENT,5477.75,C585353554,79562.33,74084.57,M546464490,0.0,0.0,0,0
306,14,CASH_OUT,332474.09,C267138966,6268.0,0.0,C2013846199,0.0,171596.93,0,0
307,14,CASH_OUT,365899.07,C1556558116,55613.0,0.0,C708870252,76095.84,234755.35,0,0
308,14,CASH_IN,134246.13,C731629781,7026291.45,7160537.58,C2051395946,2055822.08,1374656.43,0,0
309,14,CASH_OUT,342463.42,C360492436,0.0,0.0,C1729269718,1094744.85,2026756.13,0,0
310,14,CASH_OUT,65244.89,C168951220,435367.71,370122.81,C1644746245,0.0,65244.89,0,0
311,14,PAYMENT,18213.95,C899930137,299864.02,281650.07,M1509001166,0.0,0.0,0,0
312,14,CASH_OUT,396663.72,C1887771676,0.0,0.0,C324315918,0.0,753257.96,0,0
313,14,CASH_OUT,282957.84,C149760431,0.0,0.0,C2110306645,440162.97,723120.81,0,0
314,14,PAYMENT,393.87,C145655285,0.0,0.0,M2035969738,0.0,0.0,0,0
315,14,CASH_IN,88388.64,C933884936,10462055.18,10550443.81,C681953354,2819290.74,2954022.74,0,0
316,14,CASH_OUT,75736.19,C1819694605,0.0,0.0,C1925837024,581835.86,1418796.84,0,0
317,14,PAYMENT,15598.76,C301975346,468.0,0.0,M1856337039,0.0,0.0,0,0
318,14,CASH_IN,87639.67,C331176012,87875.0,175514.67,C811969419,77545.63,0.0,0,0
319,14,PAYMENT,11106.99,C1376143405,201453.27,190346.28,M906182146,0.0,0.0,0,0
320,14,CASH_OUT,40612.2,C1870242005,0.0,0.0,C812233241,214158.43,254770.62,0,0
321,14,CASH_OUT,719380.11,C43779483,99391.0,0.0,C2019187769,482509.67,1489562.49,0,0
322,14,CASH_OUT,31170.46,C1291582147,0.0,0.0,C1295339831,1286867.41,1504015.61,0,0
323,15,CASH_IN,365301.7,C1497526551,397131.0,762432.7,C1716892902,579906.57,162020.24,0,0
324,15,CASH_IN,226215.51,C857216602,5912715.77,6138931.28,C1409226178,543301.88,165324.39,0,0
325,15,PAYMENT,7364.48,C918148193,14494.7,7130.22,M1228338495,0.0,0.0,0,0
326,15,CASH_OUT,49119.11,C2057210959,5018.0,0.0,C41792607,2034319.79,2323879.81,0,0
327,15,PAYMENT,10860.68,C1639581793,566695.0,555834.32,M500065100,0.0,0.0,0,0
328,15,CASH_OUT,168729.41,C1578595112,0.0,0.0,C379630745,1470718.72,3035693.0,0,0
329,15,PAYMENT,7905.09,C134387718,0.0,0.0,M1568953424,0.0,0.0,0,0
330,15,CASH_IN,76601.31,C706378461,31425.0,108026.31,C567991821,0.0,0.0,0,0
331,15,CASH_OUT,223753.44,C996848883,0.0,0.0,C2113079286,403380.26,842844.84,0,0
332,15,PAYMENT,2415.78,C1932928473,91427.77,89011.99,M1332048385,0.0,0.0,0,0
333,15,CASH_OUT,179443.42,C2102669727,226714.23,47270.81,C474515577,1183129.87,1650834.68,0,0
334,15,PAYMENT,5113.12,C1062437946,4963.89,0.0,M847371820,0.0,0.0,0,0
335,15,CASH_OUT,28808.07,C1632936092,294171.13,265363.06,C2000532346,364545.83,507333.11,0,0
336,15,CASH_IN,237498.06,C1791735469,39387.0,276885.06,C854011735,0.0,0.0,0,0
337,15,CASH_OUT,117963.5,C342817614,10945.0,0.0,C2030493231,2423185.21,2541148.71,0,0
338,15,CASH_OUT,510021.78,C219044827,0.0,0.0,C1321802524,2028852.45,2825323.41,0,0
339,15,CASH_IN,86898.29,C1063317199,8198764.12,8285662.41,C947982595,597181.61,510283.32,0,0
340,15,CASH_IN,204380.82,C682136158,9987889.82,10192270.64,C170899621,13073159.25,13002579.3,0,0
341,15,TRANSFER,945461.25,C89224386,0.0,0.0,C850892635,1178195.98,1871549.99,0,0
342,15,CASH_OUT,15093.68,C1644113803,0.0,0.0,C1978980520,91498.8,106592.48,0,0
343,15,CASH_IN,13766.27,C1104327241,5955364.13,5969130.4,C1781090157,7347538.71,7333772.44,0,0
344,15,TRANSFER,37783.82,C814782560,12113.0,0.0,C720870935,0.0,212105.82,0,0
345,15,CASH_OUT,169429.69,C584275283,43763.0,0.0,C1806661928,302501.82,471931.51,0,0
346,15,PAYMENT,10079.03,C1248622537,998.0,0.0,M1248036944,0.0,0.0,0,0
347,15,PAYMENT,21097.54,C1770481663,0.0,0.0,M2131799933,0.0,0.0,0,0
348,15,CASH_IN,240531.75,C1729630898,3392.0,243923.75,C2011996123,15659817.9,15419286.15,0,0
349,15,CASH_IN,156291.01,C2050588539,19305.0,175596.01,C559734868,77199.03,0.0,0,0
350,15,CASH_IN,31690.91,C994648262,9954.0,41644.91,C104012589,389054.33,357363.42,0,0
351,15,CASH_IN,19226.53,C813168692,7337.0,26563.53,C290752580,0.0,0.0,0,0
352,15,CASH_OUT,133437.97,C1114726244,0.0,0.0,C1380903116,1488079.22,1636521.69,0,0
353,15,CASH_IN,124091.42,C493283136,537531.3,661622.72,C213360872,1123221.83,1273884.55,0,0
354,15,TRANSFER,654551.01,C2112147639,41697.0,0.0,C585985582,0.0,1279257.7,0,0
355,15,PAYMENT,1704.76,C79764919,191428.32,189723.56,M1251830844,0.0,0.0,0,0
356,15,CASH_IN,185979.03,C1461912087,473130.62,659109.65,C686728214,430130.41,244151.38,0,0
357,15,CASH_IN,434343.43,C962152365,1350.0,435693.43,C1843247176,164916.39,0.0,0,0
358,15,CASH_OUT,28872.03,C737729119,0.0,0.0,C750537089,1022107.7,1050979.73,0,0
359,15,CASH_OUT,10946.52,C177826774,4294.0,0.0,C1881359728,7822.47,18768.99,0,0
360,15,CASH_OUT,70696.52,C1878687617,0.0,0.0,C550754064,204258.9,274955.42,0,0
361,15,CASH_IN,95492.06,C2025654616,457807.47,553299.53,C1396794397,1893729.44,1798237.37,0,0
362,15,CASH_OUT,4662.75,C532040990,13693.0,9030.25,C1502323528,3943686.0,3948348.75,0,0
363,15,CASH_OUT,179573.19,C1610530544,854647.65,675074.47,C496326379,3785626.29,3965199.47,0,0
364,15,CASH_OUT,48250.9,C743521895,0.0,0.0,C1147977782,646817.23,695068.12,0,0
365,15,CASH_IN,70488.22,C179387003,7695.0,78183.22,C451111351,13937509.57,13867021.35,0,0
366,15,CASH_OUT,141118.07,C284130438,0.0,0.0,C1475670482,3877461.72,4018579.8,0,0
367,15,CASH_OUT,483907.13,C1589217419,0.0,0.0,C1756732975,579787.45,1063694.58,0,0
368,15,PAYMENT,5063.14,C584614849,0.0,0.0,M516089079,0.0,0.0,0,0
369,15,PAYMENT,7781.83,C1092274785,0.0,0.0,M1469692212,0.0,0.0,0,0
370,15,CASH_IN,127886.96,C1322089899,17027531.18,17155418.14,C1381609700,576147.05,448260.09,0,0
371,15,PAYMENT,5270.84,C452806175,429.0,0.0,M1586933565,0.0,0.0,0,0
372,15,PAYMENT,20989.32,C1767493784,31301.0,10311.68,M1881469903,0.0,0.0,0,0
373,15,CASH_IN,31072.18,C1218440977,902122.7,933194.89,C944779016,0.0,0.0,0,0
374,15,CASH_IN,77331.94,C2133195268,843483.0,920814.94,C1072897246,27712.0,0.0,0,0
375,15,TRANSFER,66618.62,C1753831300,0.0,0.0,C1974554596,1202122.96,1268741.58,0,0
376,15,CASH_IN,118649.41,C968594499,4887013.99,5005663.4,C326411489,264227.66,145578.25,0,0
377,15,CASH_IN,58262.63,C852755501,14102850.57,14161113.2,C285163095,256067.08,197804.46,0,0
378,15,CASH_OUT,113448.43,C1245116024,29249.0,0.0,C201312827,4962792.0,5076240.43,0,0
379,15,TRANSFER,370751.03,C1798190460,89676.01,0.0,C1134266682,1683125.81,2053876.83,0,0
380,16,CASH_OUT,34756.52,C548469351,0.0,0.0,C1186285732,2956943.57,2991700.1,0,0
381,16,CASH_IN,246462.94,C1605652717,14028.0,260490.94,C1453584220,85356.5,0.0,0,0
382,16,CASH_IN,108464.96,C1800623634,5577855.72,5686320.67,C745043193,342672.0,283784.81,0,0
383,16,PAYMENT,35686.7,C1375337460,195626.08,159939.38,M1130901158,0.0,0.0,0,0
384,16,CASH_IN,117839.56,C1345947693,10949.0,128788.56,C1852834386,0.0,83445.03,0,0
385,16,CASH_IN,485315.83,C967519587,304.0,485619.83,C1705978837,414695.94,0.0,0,0
386,16,CASH_IN,222283.85,C799110360,11676.0,233959.85,C723786805,102979.0,667504.5,0,0
387,16,CASH_IN,159412.73,C722511922,56120.0,215532.73,C66497191,11562929.25,11403516.52,0,0
388,16,CASH_OUT,3986.56,C204783550,0.0,0.0,C2074821625,504695.0,104942.24,0,0
389,16,CASH_OUT,95645.31,C1106072092,29612.0,0.0,C153099671,5086208.88,5506070.0,0,0
390,16,TRANSFER,190791.49,C1813961774,0.0,0.0,C543409470,2630908.48,2549334.61,0,0
391,16,CASH_IN,560709.84,C327599131,33213.0,593922.84,C1983152097,81550.78,0.0,0,0
392,16,CASH_OUT,62293.94,C1208334552,5565.0,0.0,C1084741479,0.0,62293.94,0,0
393,16,CASH_OUT,36223.12,C834227635,80227.0,44003.88,C2135919757,215526.3,775038.26,0,0
394,16,CASH_IN,24551.8,C2038808477,15885939.81,15910491.62,C318597183,435871.55,396564.17,0,0
395,16,PAYMENT,536.22,C520289717,0.0,0.0,M101048273,0.0,0.0,0,0
396,16,PAYMENT,117.54,C1113025568,49870.0,49752.46,M346961888,0.0,0.0,0,0
397,16,CASH_IN,118177.84,C188509633,41986.0,160163.84,C1447930695,0.0,0.0,0,0
398,16,CASH_OUT,158391.74,C1316067735,14599.0,0.0,C1816115790,0.0,158391.74,0,0
399,16,CASH_OUT,87288.7,C1471231817,51492.0,0.0,C547938705,315573.42,402862.12,0,0
400,16,PAYMENT,3354.81,C904654981,0.0,0.0,M304329113,0.0,0.0,0,0
401,16,CASH_IN,111894.75,C1600527960,2535037.61,2646932.36,C1225152713,2513615.08,2527010.74,0,0
402,16,CASH_IN,164597.0,C42030452,8240446.96,8405043.97,C1468740016,945160.18,1653704.23,0,0
403,16,CASH_IN,285814.06,C387108925,52348.0,338162.06,C112221265,0.0,0.0,0,0
404,16,PAYMENT,31170.32,C1441311031,25250.86,0.0,M1532293398,0.0,0.0,0,0
405,16,PAYMENT,32721.49,C179873969,28412.71,0.0,M355377748,0.0,0.0,0,0
406,16,CASH_OUT,174101.77,C1342796444,40330.0,0.0,C241637582,8652502.75,8826604.52,0,0
407,16,PAYMENT,15879.34,C150209464,0.0,0.0,M186391945,0.0,0.0,0,0
408,16,CASH_OUT,179133.82,C1599338332,411395.0,232261.18,C1192799138,3352159.28,3834479.82,0,0
409,16,CASH_OUT,100297.25,C2069611712,234313.0,134015.75,C1481087853,287050.0,458888.93,0,0
410,16,CASH_OUT,98519.7,C1503390385,31898.0,0.0,C381605910,1815075.71,1913595.41,0,0
411,16,CASH_IN,156971.42,C1120279719,3222684.52,3379655.94,C827282739,2776407.64,3949083.65,0,0
412,16,PAYMENT,15027.71,C482195010,12463.0,0.0,M760705615,0.0,0.0,0,0
413,16,CASH_OUT,200955.06,C991917837,0.0,0.0,C2039261941,772367.31,973322.37,0,0
414,16,PAYMENT,6522.68,C784996636,350285.0,343762.32,M320760098,0.0,0.0,0,0
415,16,CASH_OUT,356903.54,C1863053258,283457.99,0.0,C1469682037,2089826.15,2446729.68,0,0
416,16,PAYMENT,18272.71,C2116292659,32061.0,13788.29,M1187739398,0.0,0.0,0,0
417,16,CASH_IN,259003.59,C884512983,6258.0,265261.59,C356793986,540680.62,281677.02,0,0
418,16,TRANSFER,396093.17,C250630005,0.0,0.0,C880283620,770911.71,1900773.85,0,0
419,16,CASH_OUT,35988.94,C1169765995,541909.67,505920.73,C1919681935,907711.24,944891.24,0,0
420,16,CASH_OUT,252489.3,C1096336294,0.0,0.0,C1562733253,3990768.57,4243257.87,0,0
421,16,TRANSFER,1258144.09,C1207703101,21379.0,0.0,C981261533,4055815.09,5313959.18,0,0
422,16,CASH_OUT,47694.99,C932211314,0.0,0.0,C1924600726,106154.0,608558.32,0,0
423,16,CASH_IN,171953.46,C515789930,108162.78,280116.24,C2066012436,241605.0,69651.54,0,0
424,16,CASH_OUT,78257.3,C1379810673,0.0,0.0,C1825634724,6242737.15,6320994.45,0,0
425,16,PAYMENT,2603.37,C2143662829,28763.0,26159.63,M1754261806,0.0,0.0,0,0
426,16,CASH_OUT,241985.3,C223316413,2093.0,0.0,C671135114,424943.89,666929.18,0,0
427,16,PAYMENT,17723.35,C1616502950,0.0,0.0,M2107115692,0.0,0.0,0,0
428,16,CASH_OUT,241534.2,C299792896,11838.0,0.0,C559575005,564932.67,806466.87,0,0
429,16,CASH_OUT,12421.17,C1558261239,448955.0,436533.83,C88850480,0.0,12421.17,0,0
430,16,TRANSFER,2054080.62,C461306521,89182.54,0.0,C442600243,9347531.27,11515818.64,0,0
431,16,CASH_OUT,95152.51,C1589669207,0.0,0.0,C1396877567,1091425.5,1186578.01,0,0
432,16,PAYMENT,4414.0,C492440569,165858.02,161444.02,M851531935,0.0,0.0,0,0
433,16,PAYMENT,2326.36,C212398045,0.0,0.0,M1877021178,0.0,0.0,0,0
434,16,CASH_OUT,79239.91,C464398605,0.0,0.0,C2051368599,231269.39,109909.07,0,0
435,16,PAYMENT,33171.26,C840544834,0.0,0.0,M1927410039,0.0,0.0,0,0
436,16,PAYMENT,14577.82,C1806286818,78697.2,64119.38,M288991643,0.0,0.0,0,0
437,16,CASH_IN,227710.27,C923422933,10392.0,238102.27,C402057542,1141.5,0.0,0,0
438,16,CASH_OUT,262695.11,C1838963923,11094.0,0.0,C1551988555,2154610.5,2417305.62,0,0
439,16,CASH_OUT,208355.42,C659838047,81702.0,0.0,C2074880119,633675.72,842031.15,0,0
440,17,CASH_OUT,83965.2,C1498283185,485.0,0.0,C139768092,1521373.41,1605338.61,0,0
441,17,PAYMENT,19323.07,C1766463387,0.0,0.0,M387444048,0.0,0.0,0,0
442,17,CASH_OUT,14297.84,C1200989082,0.0,0.0,C159714627,300170.35,222257.69,0,0
443,17,CASH_OUT,166349.92,C1921582012,0.0,0.0,C1828563450,3700704.36,3867054.28,0,0
444,17,PAYMENT,7195.5,C1686628895,103724.26,96528.76,M1717325893,0.0,0.0,0,0
445,17,TRANSFER,169645.12,C809979500,0.0,0.0,C2061011390,8453356.22,8944208.23,0,0
446,17,PAYMENT,21541.73,C980539429,47138.0,25596.27,M939994491,0.0,0.0,0,0
447,17,CASH_OUT,277875.46,C505207649,205309.0,0.0,C727103798,69136.17,347011.63,0,0
448,17,CASH_OUT,147432.72,C2085482656,21051.0,0.0,C818550400,0.0,147432.72,0,0
449,17,PAYMENT,39264.85,C1047584388,51711.0,12446.15,M1873043539,0.0,0.0,0,0
450,17,PAYMENT,2280.71,C494740494,0.0,0.0,M1982854515,0.0,0.0,0,0
451,17,CASH_OUT,39371.38,C796212225,0.0,0.0,C187569650,393255.39,432626.77,0,0
452,17,PAYMENT,23854.65,C737380549,0.0,0.0,M538750430,0.0,0.0,0,0
453,17,TRANSFER,1192788.28,C977074572,8318.74,0.0,C1426641418,76449.93,1269238.21,0,0
454,17,CASH_OUT,289456.72,C961087906,0.0,0.0,C1808242029,2345024.57,2634481.29,0,0
455,17,CASH_IN,412649.16,C198723287,21261.0,433910.16,C1370736255,10129.0,0.0,0,0
456,17,CASH_IN,81572.42,C552554699,17845686.05,17927258.47,C811084144,154484.42,72912.0,0,0
457,17,TRANSFER,445041.38,C1692220854,0.0,0.0,C1153867509,1457476.82,1902518.2,0,0
458,17,CASH_IN,241672.37,C1315873964,934819.13,1176491.5,C1589745166,251493.37,9821.0,0,0
459,17,CASH_OUT,101564.51,C1191690352,0.0,0.0,C417348984,628748.29,730312.8,0,0
460,17,PAYMENT,9568.21,C503785964,0.0,0.0,M64168702,0.0,0.0,0,0
461,17,TRANSFER,199741.51,C795752047,0.0,0.0,C60067865,1401064.53,1736082.45,0,0
462,17,TRANSFER,1388488.55,C2092978486,0.0,0.0,C1118473632,1981945.79,3370434.34,0,0
463,17,CASH_OUT,98284.59,C55259318,80256.0,0.0,C1227819239,9989.0,108273.59,0,0
464,17,PAYMENT,13773.85,C1746126205,0.0,0.0,M450968646,0.0,0.0,0,0
465,17,PAYMENT,8013.32,C369797918,0.0,0.0,M985188047,0.0,0.0,0,0
466,17,CASH_OUT,124978.28,C119944321,0.0,0.0,C71364493,5338772.33,5463750.61,0,0
467,17,CASH_IN,47700.03,C70630676,27166829.64,27214529.67,C1170894111,101727.65,54027.62,0,0
468,17,PAYMENT,8189.58,C1632866629,0.0,0.0,M1095457877,0.0,0.0,0,0
469,17,PAYMENT,2119.2,C365061923,125893.0,123773.8,M1153801938,0.0,0.0,0,0
470,17,PAYMENT,1849.27,C1165446730,0.0,0.0,M684541991,0.0,0.0,0,0
471,17,PAYMENT,22897.7,C331530422,21183.0,0.0,M1380699091,0.0,0.0,0,0
472,17,CASH_IN,43942.85,C1461382981,8738292.29,8782235.14,C996793947,1966432.53,1922489.68,0,0
473,17,TRANSFER,6305.63,C781604698,8504.0,2198.37,C310737318,8726597.6,8732903.23,0,0
474,17,PAYMENT,8095.69,C895729748,0.0,0.0,M1702079328,0.0,0.0,0,0
475,17,CASH_OUT,167834.33,C589736460,0.0,0.0,C1552603831,1347088.59,1514922.93,0,0
476,17,PAYMENT,15784.08,C1545557027,0.0,0.0,M838343350,0.0,0.0,0,0
477,17,CASH_OUT,163399.46,C76467533,17372.0,0.0,C1049893232,284874.89,448274.35,0,0
478,17,CASH_IN,354843.71,C1203725472,642904.41,997748.12,C1507426887,0.0,0.0,0,0
479,17,PAYMENT,17755.73,C222712386,0.0,0.0,M1430611977,0.0,0.0,0,0
480,17,CASH_IN,202813.12,C1424667765,40466.0,243279.12,C1610100749,68939.13,0.0,0,0
481,17,PAYMENT,12658.24,C690832936,222026.66,209368.43,M763063531,0.0,0.0,0,0
482,17,CASH_IN,337758.78,C133097484,8310.0,346068.78,C1275238718,72415.12,0.0,0,0
483,17,PAYMENT,7023.45,C1872747637,137159.1,130135.65,M1289071165,0.0,0.0,0,0
484,17,PAYMENT,8821.6,C1869431579,39309.0,30487.4,M418252539,0.0,0.0,0,0
485,17,PAYMENT,8066.15,C579490987,0.0,0.0,M566536728,0.0,0.0,0,0
486,17,CASH_OUT,23276.69,C557814855,0.0,0.0,C2045914112,142976.64,17411.44,0,0
487,17,CASH_IN,416810.02,C489297674,15263135.51,15679945.53,C1440571544,966773.58,549963.56,0,0
488,17,CASH_OUT,493306.87,C1897522053,75.0,0.0,C968449637,1438050.14,2122385.76,0,0
489,17,CASH_OUT,57372.81,C480951393,289517.51,232144.7,C1403629370,289567.82,346940.63,0,0
490,17,PAYMENT,3491.43,C1777856146,120417.12,116925.69,M530207001,0.0,0.0,0,0
491,17,CASH_OUT,57590.15,C1049045123,16457.0,0.0,C486361061,5152411.98,5210002.13,0,0
492,18,CASH_IN,168826.29,C668538510,11271.0,180097.29,C1021623816,480822.87,311996.58,0,0
493,18,CASH_OUT,117026.76,C1483709300,21692.0,0.0,C224265387,1484962.49,1601989.25,0,0
494,18,PAYMENT,13824.07,C1279016356,0.0,0.0,M1382368182,0.0,0.0,0,0
495,18,CASH_IN,279064.64,C1961140695,8586934.87,8865999.5,C1550393379,468240.26,189175.62,0,0
496,18,PAYMENT,4619.98,C82176866,23879.26,19259.28,M1799554436,0.0,0.0,0,0
497,18,CASH_IN,1248.23,C1019832975,3709284.73,3710532.96,C226927159,349116.4,347868.17,0,0
498,18,CASH_OUT,136132.46,C914552043,14660.49,0.0,C629972178,163283.73,299416.19,0,0
499,18,CASH_IN,183337.06,C460957494,2045.0,185382.06,C759481886,174.0,0.0,0,0
500,18,CASH_OUT,163593.27,C1170037696,0.0,0.0,C1779348438,3356065.72,3519658.99,0,0
501,18,CASH_IN,46271.44,C1829726036,21891810.24,21938081.68,C1128785157,100363.82,54092.37,0,0
502,18,PAYMENT,12891.43,C1371547767,0.0,0.0,M57838433,0.0,0.0,0,0
503,18,CASH_OUT,125598.34,C1677189219,189869.53,64271.19,C1857711425,95689.95,221288.29,0,0
504,18,PAYMENT,79.22,C490053492,4593.0,4513.78,M1828647043,0.0,0.0,0,0
505,18,TRANSFER,444594.54,C270290761,164214.22,0.0,C2029896123,782551.14,1227145.68,0,0
506,18,CASH_OUT,252721.9,C1269994686,0.0,0.0,C222533095,1121881.25,1305592.69,0,0
507,18,CASH_OUT,80280.64,C1983420351,0.0,0.0,C119306016,412451.15,880668.04,0,0
508,18,TRANSFER,1217422.93,C1280479328,0.0,0.0,C1865974996,1711176.19,2806198.44,0,0
509,18,TRANSFER,140595.09,C947214643,0.0,0.0,C719371160,807340.45,1309837.15,0,0
510,18,CASH_OUT,130850.04,C1658955030,0.0,0.0,C2147402199,642687.3,1045913.31,0,0
511,18,PAYMENT,4126.89,C851860200,20057.0,15930.11,M127473550,0.0,0.0,0,0
512,18,PAYMENT,16430.94,C241252858,1077342.55,1060911.61,M165316507,0.0,0.0,0,0
513,18,TRANSFER,756356.35,C6030788,0.0,0.0,C2077672286,4879106.45,5635462.81,0,0
514,18,CASH_IN,17454.29,C863125326,31005.0,48459.29,C918754793,120054.73,195851.82,0,0
515,18,PAYMENT,1869.9,C657989569,0.0,0.0,M1899759144,0.0,0.0,0,0
516,18,CASH_OUT,98478.39,C661311757,254.0,0.0,C1594704959,556509.25,654987.64,0,0
517,18,PAYMENT,20646.82,C598146470,60353.0,39706.18,M639351825,0.0,0.0,0,0
518,18,PAYMENT,1698.13,C2070733336,84189.0,82490.87,M1900006497,0.0,0.0,0,0
519,18,CASH_IN,172591.62,C2039387878,23374.0,195965.62,C1818460228,802551.45,629959.82,0,0
520,18,CASH_OUT,332481.19,C538463272,100578.0,0.0,C221490692,0.0,436953.6,0,0
521,18,CASH_OUT,268794.2,C998042409,0.0,0.0,C609484355,507632.53,776426.73,0,0
522,18,DEBIT,5058.15,C1559615637,108316.0,103257.85,C148759972,272123.71,410309.32,0,0
523,18,CASH_OUT,218307.77,C1576194028,99207.0,0.0,C1741809440,492525.59,1114688.0,0,0
524,18,PAYMENT,11539.25,C2087909662,200870.91,189331.65,M464026291,0.0,0.0,0,0
525,18,TRANSFER,949922.02,C2060786162,1842798.99,892876.97,C1027692837,1004851.91,1954773.93,0,0
526,18,PAYMENT,15990.04,C1431633261,0.0,0.0,M1610384439,0.0,0.0,0,0
527,18,CASH_IN,102053.11,C41413489,180282.0,282335.11,C987098786,17011.0,0.0,0,0
528,18,CASH_OUT,117236.1,C1276963586,50010.0,0.0,C1089175642,739575.94,856812.04,0,0
529,18,CASH_IN,47399.92,C664014385,18294.0,65693.92,C1709006855,0.0,0.0,0,0
530,18,CASH_OUT,10820.14,C743048308,0.0,0.0,C755125716,366789.47,377609.62,0,0
531,18,CASH_OUT,301075.54,C1759146911,50959.0,0.0,C1251711840,0.0,301075.54,0,0
532,18,PAYMENT,5080.4,C1239941903,813474.25,808393.85,M1035664792,0.0,0.0,0,0
533,18,CASH_IN,81024.77,C902245473,19921.0,100945.77,C1886498932,58235.61,0.0,0,0
534,18,PAYMENT,715.46,C2014797225,223556.44,222840.97,M1578410528,0.0,0.0,0,0
535,18,CASH_OUT,395969.08,C611156900,0.0,0.0,C968419387,564665.67,1137739.57,0,0
536,18,PAYMENT,1177.83,C453445901,0.0,0.0,M1185453993,0.0,0.0,0,0
537,18,PAYMENT,16535.44,C343990112,0.0,0.0,M90011512,0.0,0.0,0,0
538,18,PAYMENT,11707.14,C2036585244,396903.0,385195.86,M48783339,0.0,0.0,0,0
539,18,CASH_OUT,235548.1,C1623803810,43148.0,0.0,C483940945,199912.23,435460.34,0,0
540,18,CASH_OUT,79330.49,C1021371801,0.0,0.0,C987998892,723007.85,802338.34,0,0
541,18,CASH_IN,118652.4,C1271952552,9894962.25,10013614.66,C1362900666,313147.42,194495.02,0,0
542,18,CASH_OUT,249967.53,C1703734009,6062.0,0.0,C1523625503,2295678.72,2406923.51,0,0
543,18,CASH_OUT,121537.96,C41794237,0.0,0.0,C846370990,11171.0,132708.96,0,0
544,18,TRANSFER,427292.69,C688731447,15809.0,0.0,C1797613951,0.0,427292.69,0,0
545,18,TRANSFER,959724.14,C1437203863,11616.0,0.0,C1307583645,0.0,959724.14,0,0
546,18,CASH_OUT,435377.54,C1366102058,77066.49,0.0,C784710502,466773.54,1168454.23,0,0
547,18,CASH_OUT,6894.9,C1396855941,246763.33,239868.43,C260269594,8278887.46,8285782.36,0,0
548,18,CASH_IN,83666.5,C1140497780,17678360.3,17762026.8,C163949684,916823.47,1061974.83,0,0
